ÉLÉçíˆ,çƒê∂éûä‘
138973,69.1649504
138974,69.2090607
138975,69.253171
138976,69.2972813
138977,69.3413916
138978,69.3855019
138979,69.4296122
138980,69.4737225
138981,69.5178328
138982,69.5619431
138983,69.6060534
138984,69.6501637
138985,69.694274
138986,69.7383843
138987,69.7824946
138988,69.8266049
138989,69.8707152
138990,69.9148255
138991,69.9589358
138992,70.0030461
138993,70.0471564
138994,70.0912667
138995,70.135377
138996,70.1794873
138997,70.2235976
138998,70.2677079
138999,70.3118182
139000,70.3559285
139001,70.4000388
139002,70.4441491
139003,70.4882594
139004,70.5323697
139005,70.57648
139006,70.6205903
139007,70.6647006
139008,70.7088109
139009,70.7529212
139010,70.7970315
139011,70.8411418
139012,70.8852521
139013,70.9293624
139014,70.9734727
139015,71.017583
139016,71.0616933
139017,71.1058036
139018,71.1499139
139019,71.1940242
139020,71.2381345
139021,71.2822448
139022,71.3263551
139023,71.3704654
139024,71.4145757
139025,71.458686
139026,71.5027963
139027,71.5469066
139028,71.5910169
139029,71.6351272
139030,71.6792375
139031,71.7233478
139032,71.7674581
139033,71.8115684
139034,71.8556787
139035,71.899789
139036,71.9438993
139037,71.9880096
139038,72.0321199
139039,72.0762302
139040,72.1203405
139041,72.1644508
139042,72.2085611
139043,72.2526714
139044,72.2967817
139045,72.340892
139046,72.3850023
139047,72.4291126
139048,72.4732229
139049,72.5173332
139050,72.5614435
139051,72.6055538
139052,72.6496641
139053,72.6937744
139054,72.7378847
139055,72.781995
139056,72.8261053
139057,72.8702156
139058,72.9143259
139059,72.9584362
139060,73.0025465
139061,73.0466568
139062,73.0907671
139063,73.1348774
139064,73.1789877
139065,73.223098
139066,73.2672083
139067,73.3113186
139068,73.3554289
139069,73.3995392
139070,73.4436495
139071,73.4877598
139072,73.5318701
139073,73.5759804
139074,73.6200907
139075,73.664201
139076,73.7083113
139077,73.7524216
139078,73.7965319
139079,73.8406422
139080,73.8847525
139081,73.9288628
139082,73.9729731
139083,74.0170834
139084,74.0611937
139085,74.105304
139086,74.1494143
139087,74.1935246
139088,74.2376349
139089,74.2817452
139090,74.3258555
139091,74.3699658
139092,74.4140761
139093,74.4581864
139094,74.5022967
139095,74.546407
139096,74.5905173
139097,74.6346276
139098,74.6787379
139099,74.7228482
139100,74.7669585
139101,74.8110688
139102,74.8551791
139103,74.8992894
139104,74.9433997
139105,74.98751
139106,75.0316203
139107,75.0757306
139108,75.1198409
139109,75.1639512
139110,75.2080615
139111,75.2521718
139112,75.2962821
139113,75.3403924
139114,75.3845027
139115,75.428613
139116,75.4727233
139117,75.5168336
139118,75.5609439
139119,75.6050542
139120,75.6491645
139121,75.6932748
139122,75.7373851
139123,75.7814954
139124,75.8256057
139125,75.869716
139126,75.9138263
139127,75.9579366
139128,76.0020469
139129,76.0461572
139130,76.0902675
139131,76.1343778
139132,76.1784881
139133,76.2225984
139134,76.2667087
139135,76.310819
139136,76.3549293
139137,76.3990396
139138,76.4431499
139139,76.4872602
139140,76.5313705
139141,76.5754808
139142,76.6195911
139143,76.6637014
139144,76.7078117
139145,76.751922
139146,76.7960323
139147,76.8401426
139148,76.8842529
139149,76.9283632
139150,76.9724735
139151,77.0165838
139152,77.0606941
139153,77.1048044
139154,77.1489147
139155,77.193025
139156,77.2371353
139157,77.2812456
139158,77.3253559
139159,77.3694662
139160,77.4135765
139161,77.4576868
139162,77.5017971
139163,77.5459074
139164,77.5900177
139165,77.634128
139166,77.6782383
139167,77.7223486
139168,77.7664589
139169,77.8105692
139170,77.8546795
139171,77.8987898
139172,77.9429001
139173,77.9870104
139174,78.0311207
139175,78.075231
139176,78.1193413
139177,78.1634516
139178,78.2075619
139179,78.2516722
139180,78.2957825
139181,78.3398928
139182,78.3840031
139183,78.4281134
139184,78.4722237
139185,78.516334
139186,78.5604443
139187,78.6045546
139188,78.6486649
139189,78.6927752
139190,78.7368855
139191,78.7809958
139192,78.8251061
139193,78.8692164
139194,78.9133267
139195,78.957437
139196,79.0015473
139197,79.0456576
139198,79.0897679
139199,79.1338782
139200,79.1779885
139201,79.2220988
139202,79.2662091
139203,79.3103194
139204,79.3544297
139205,79.39854
139206,79.4426503
139207,79.4867606
139208,79.5308709
139209,79.5749812
139210,79.6190915
139211,79.6632018
139212,79.7073121
139213,79.7514224
139214,79.7955327
139215,79.839643
139216,79.8837533
139217,79.9278636
139218,79.9719739
139219,80.0160842
139220,80.0601945
139221,80.1043048
139222,80.1484151
139223,80.1925254
139224,80.2366357
139225,80.280746
139226,80.3248563
139227,80.3689666
139228,80.4130769
139229,80.4571872
139230,80.5012975
139231,80.5454078
139232,80.5895181
139233,80.6336284
139234,80.6777387
139235,80.721849
139236,80.7659593
139237,80.8100696
139238,80.8541799
139239,80.8982902
139240,80.9424005
139241,80.9865108
139242,81.0306211
139243,81.0747314
139244,81.1188417
139245,81.162952
139246,81.2070623
139247,81.2511726
139248,81.2952829
139249,81.3393932
139250,81.3835035
139251,81.4276138
139252,81.4717241
139253,81.5158344
139254,81.5599447
139255,81.604055
139256,81.6481653
139257,81.6922756
139258,81.7363859
139259,81.7804962
139260,81.8246065
139261,81.8687168
139262,81.9128271
139263,81.9569374
139264,82.0010477
139265,82.045158
139266,82.0892683
139267,82.1333786
139268,82.1774889
139269,82.2215992
139270,82.2657095
139271,82.3098198
139272,82.3539301
139273,82.3980404
139274,82.4421507
139275,82.486261
139276,82.5303713
139277,82.5744816
139278,82.6185919
139279,82.6627022
139280,82.7068125
139281,82.7509228
139282,82.7950331
139283,82.8391434
139284,82.8832537
139285,82.927364
139286,82.9714743
139287,83.0155846
139288,83.0596949
139289,83.1038052
139290,83.1479155
139291,83.1920258
139292,83.2361361
139293,83.2802464
139294,83.3243567
139295,83.368467
139296,83.4125773
139297,83.4566876
139298,83.5007979
139299,83.5449082
139300,83.5890185
139301,83.6331288
139302,83.6772391
139303,83.7213494
139304,83.7654597
139305,83.80957
139306,83.8536803
139307,83.8977906
139308,83.9419009
139309,83.9860112
139310,84.0301215
139311,84.0742318
139312,84.1183421
139313,84.1624524
139314,84.2065627
139315,84.250673
139316,84.2947833
139317,84.3388936
139318,84.3830039
139319,84.4271142
139320,84.4712245
139321,84.5153348
139322,84.5594451
139323,84.6035554
139324,84.6476657
139325,84.691776
139326,84.7358863
139327,84.7799966
139328,84.8241069
139329,84.8682172
139330,84.9123275
139331,84.9564378
139332,85.0005481
139333,85.0446584
139334,85.0887687
139335,85.132879
139336,85.1769893
139337,85.2210996
139338,85.2652099
139339,85.3093202
139340,85.3534305
139341,85.3975408
139342,85.4416511
139343,85.4857614
139344,85.5298717
139345,85.573982
139346,85.6180923
139347,85.6622026
139348,85.7063129
139349,85.7504232
139350,85.7945335
139351,85.8386438
139352,85.8827541
139353,85.9268644
139354,85.9709747
139355,86.015085
139356,86.0591953
139357,86.1033056
139358,86.1474159
139359,86.1915262
139360,86.2356365
139361,86.2797468
139362,86.3238571
139363,86.3679674
139364,86.4120777
139365,86.456188
139366,86.5002983
139367,86.5444086
139368,86.5885189
139369,86.6326292
139370,86.6767395
139371,86.7208498
139372,86.7649601
139373,86.8090704
139374,86.8531807
139375,86.897291
139376,86.9414013
139377,86.9855116
139378,87.0296219
139379,87.0737322
139380,87.1178425
139381,87.1619528
139382,87.2060631
139383,87.2501734
139384,87.2942837
139385,87.338394
139386,87.3825043
139387,87.4266146
139388,87.4707249
139389,87.5148352
139390,87.5589455
139391,87.6030558
139392,87.6471661
139393,87.6912764
139394,87.7353867
139395,87.779497
139396,87.8236073
139397,87.8677176
139398,87.9118279
139399,87.9559382
139400,88.0000485
139401,88.0441588
139402,88.0882691
139403,88.1323794
139404,88.1764897
139405,88.2206
139406,88.2647103
139407,88.3088206
139408,88.3529309
139409,88.3970412
139410,88.4411515
139411,88.4852618
139412,88.5293721
139413,88.5734824
139414,88.6175927
139415,88.661703
139416,88.7058133
139417,88.7499236
139418,88.7940339
139419,88.8381442
139420,88.8822545
139421,88.9263648
139422,88.9704751
139423,89.0145854
139424,89.0586957
139425,89.102806
139426,89.1469163
139427,89.1910266
139428,89.2351369
139429,89.2792472
139430,89.3233575
139431,89.3674678
139432,89.4115781
139433,89.4556884
139434,89.4997987
139435,89.543909
139436,89.5880193
139437,89.6321296
139438,89.6762399
139439,89.7203502
139440,89.7644605
139441,89.8085708
139442,89.8526811
139443,89.8967914
139444,89.9409017
139445,89.985012
139446,90.0291223
139447,90.0732326
139448,90.1173429
139449,90.1614532
139450,90.2055635
139451,90.2496738
139452,90.2937841
139453,90.3378944
139454,90.3820047
139455,90.426115
139456,90.4702253
139457,90.5143356
139458,90.5584459
139459,90.6025562
139460,90.6466665
139461,90.6907768
139462,90.7348871
139463,90.7789974
139464,90.8231077
139465,90.867218
139466,90.9113283
139467,90.9554386
139468,90.9995489
139469,91.0436592
139470,91.0877695
139471,91.1318798
139472,91.1759901
139473,91.2201004
139474,91.2642107
139475,91.308321
139476,91.3524313
139477,91.3965416
139478,91.4406519
139479,91.4847622
139480,91.5288725
139481,91.5729828
139482,91.6170931
139483,91.6612034
139484,91.7053137
139485,91.749424
139486,91.7935343
139487,91.8376446
139488,91.8817549
139489,91.9258652
139490,91.9699755
139491,92.0140858
139492,92.0581961
139493,92.1023064
139494,92.1464167
139495,92.190527
139496,92.2346373
139497,92.2787476
139498,92.3228579
139499,92.3669682
139500,92.4110785
139501,92.4551888
139502,92.4992991
139503,92.5434094
139504,92.5875197
139505,92.63163
139506,92.6757403
139507,92.7198506
139508,92.7639609
139509,92.8080712
139510,92.8521815
139511,92.8962918
139512,92.9404021
139513,92.9845124
139514,93.0286227
139515,93.072733
139516,93.1168433
139517,93.1609536
139518,93.2050639
139519,93.2491742
139520,93.2932845
139521,93.3373948
139522,93.3815051
139523,93.4256154
139524,93.4697257
139525,93.513836
139526,93.5579463
139527,93.6020566
139528,93.6461669
139529,93.6902772
139530,93.7343875
139531,93.7784978
139532,93.8226081
139533,93.8667184
139534,93.9108287
139535,93.954939
139536,93.9990493
139537,94.0431596
139538,94.0872699
139539,94.1313802
139540,94.1754905
139541,94.2196008
139542,94.2637111
139543,94.3078214
139544,94.3519317
139545,94.396042
139546,94.4401523
139547,94.4842626
139548,94.5283729
139549,94.5724832
139550,94.6165935
139551,94.6607038
139552,94.7048141
139553,94.7489244
139554,94.7930347
139555,94.837145
139556,94.8812553
139557,94.9253656
139558,94.9694759
139559,95.0135862
139560,95.0576965
139561,95.1018068
139562,95.1459171
139563,95.1900274
139564,95.2341377
139565,95.278248
139566,95.3223583
139567,95.3664686
139568,95.4105789
139569,95.4546892
139570,95.4987995
139571,95.5429098
139572,95.5870201
139573,95.6311304
139574,95.6752407
139575,95.719351
139576,95.7634613
139577,95.8075716
139578,95.8516819
139579,95.8957922
139580,95.9399025
139581,95.9840128
139582,96.0281231
139583,96.0722334
139584,96.1163437
139585,96.160454
139586,96.2045643
139587,96.2486746
139588,96.2927849
139589,96.3368952
139590,96.3810055
139591,96.4251158
139592,96.4692261
139593,96.5133364
139594,96.5574467
139595,96.601557
139596,96.6456673
139597,96.6897776
139598,96.7338879
139599,96.7779982
139600,96.8221085
139601,96.8662188
139602,96.9103291
139603,96.9544394
139604,96.9985497
139605,97.04266
139606,97.0867703
139607,97.1308806
139608,97.1749909
139609,97.2191012
139610,97.2632115
139611,97.3073218
139612,97.3514321
139613,97.3955424
139614,97.4396527
139615,97.483763
139616,97.5278733
139617,97.5719836
139618,97.6160939
139619,97.6602042
139620,97.7043145
139621,97.7484248
139622,97.7925351
139623,97.8366454
139624,97.8807557
139625,97.924866
139626,97.9689763
139627,98.0130866
139628,98.0571969
139629,98.1013072
139630,98.1454175
139631,98.1895278
139632,98.2336381
139633,98.2777484
139634,98.3218587
139635,98.365969
139636,98.4100793
139637,98.4541896
139638,98.4982999
139639,98.5424102
139640,98.5865205
139641,98.6306308
139642,98.6747411
139643,98.7188514
139644,98.7629617
139645,98.807072
139646,98.8511823
139647,98.8952926
139648,98.9394029
139649,98.9835132
139650,99.0276235
139651,99.0717338
139652,99.1158441
139653,99.1599544
139654,99.2040647
139655,99.248175
139656,99.2922853
139657,99.3363956
139658,99.3805059
139659,99.4246162
139660,99.4687265
139661,99.5128368
139662,99.5569471
139663,99.6010574
139664,99.6451677
139665,99.689278
139666,99.7333883
139667,99.7774986
139668,99.8216089
139669,99.8657192
139670,99.9098295
139671,99.9539398
139672,99.9980501
139673,100.0421604
139674,100.0862707
139675,100.130381
139676,100.1744913
139677,100.2186016
139678,100.2627119
139679,100.3068222
139680,100.3509325
139681,100.3950428
139682,100.4391531
139683,100.4832634
139684,100.5273737
139685,100.571484
139686,100.6155943
139687,100.6597046
139688,100.7038149
139689,100.7479252
139690,100.7920355
139691,100.8361458
139692,100.8802561
139693,100.9243664
139694,100.9684767
139695,101.012587
139696,101.0566973
139697,101.1008076
139698,101.1449179
139699,101.1890282
139700,101.2331385
139701,101.2772488
139702,101.3213591
139703,101.3654694
139704,101.4095797
139705,101.45369
139706,101.4978003
139707,101.5419106
139708,101.5860209
139709,101.6301312
139710,101.6742415
139711,101.7183518
139712,101.7624621
139713,101.8065724
139714,101.8506827
139715,101.894793
139716,101.9389033
139717,101.9830136
139718,102.0271239
139719,102.0712342
139720,102.1153445
139721,102.1594548
139722,102.2035651
139723,102.2476754
139724,102.2917857
139725,102.335896
139726,102.3800063
139727,102.4241166
139728,102.4682269
139729,102.5123372
139730,102.5564475
139731,102.6005578
139732,102.6446681
139733,102.6887784
139734,102.7328887
139735,102.776999
139736,102.8211093
139737,102.8652196
139738,102.9093299
139739,102.9534402
139740,102.9975505
139741,103.0416608
139742,103.0857711
139743,103.1298814
139744,103.1739917
139745,103.218102
139746,103.2622123
139747,103.3063226
139748,103.3504329
139749,103.3945432
139750,103.4386535
139751,103.4827638
139752,103.5268741
139753,103.5709844
139754,103.6150947
139755,103.659205
139756,103.7033153
139757,103.7474256
139758,103.7915359
139759,103.8356462
139760,103.8797565
139761,103.9238668
139762,103.9679771
139763,104.0120874
139764,104.0561977
139765,104.100308
139766,104.1444183
139767,104.1885286
139768,104.2326389
139769,104.2767492
139770,104.3208595
139771,104.3649698
139772,104.4090801
139773,104.4531904
139774,104.4973007
139775,104.541411
139776,104.5855213
139777,104.6296316
139778,104.6737419
139779,104.7178522
139780,104.7619625
139781,104.8060728
139782,104.8501831
139783,104.8942934
139784,104.9384037
139785,104.982514
139786,105.0266243
139787,105.0707346
139788,105.1148449
139789,105.1589552
139790,105.2030655
139791,105.2471758
